date,season,RecNo,batting team,batter,non_striker,bowler,ball no,over no,runs_off_bat,extras_off_ball,legbyes,wides,byes,noballs,total_off_ball,innings total,wickets_fallen,player_out,dismissal,fielder_involved,fielder_in,fielder_out,reason,player_role,review_by,umpire_at_review,batter_at_review,review_decision,umpires_call,non_boundary
2023-02-15,2022/23,23b9,India,H Kaur,Shafali Verma,HK Matthews,1,7,0.0,0.0,,,,,0.0,41.0,2,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,Shafali Verma,HK Matthews,2,7,1.0,0.0,,,,,1.0,42.0,2,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,Shafali Verma,H Kaur,HK Matthews,3,7,0.0,0.0,,,,,0.0,42.0,2,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,Shafali Verma,H Kaur,HK Matthews,4,7,1.0,0.0,,,,,1.0,43.0,2,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,Shafali Verma,HK Matthews,5,7,0.0,0.0,,,,,0.0,43.0,2,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,Shafali Verma,HK Matthews,6,7,0.0,0.0,,,,,0.0,43.0,2,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,Shafali Verma,H Kaur,K Ramharack,1,8,0.0,0.0,,,,,0.0,43.0,3,Shafali Verma,caught,ASS Fletcher,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,K Ramharack,2,8,0.0,0.0,,,,,0.0,43.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,K Ramharack,3,8,0.0,0.0,,,,,0.0,43.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,K Ramharack,4,8,0.0,0.0,,,,,0.0,43.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,K Ramharack,5,8,1.0,0.0,,,,,1.0,44.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,K Ramharack,6,8,0.0,0.0,,,,,0.0,44.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,ASS Fletcher,1,9,2.0,0.0,,,,,2.0,46.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,ASS Fletcher,2,9,2.0,0.0,,,,,2.0,48.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,ASS Fletcher,3,9,3.0,0.0,,,,,3.0,51.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,ASS Fletcher,4,9,4.0,0.0,,,,,4.0,55.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,ASS Fletcher,5,9,4.0,0.0,,,,,4.0,59.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,ASS Fletcher,6,9,1.0,0.0,,,,,1.0,60.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,K Ramharack,1,10,0.0,0.0,,,,,0.0,60.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,K Ramharack,2,10,1.0,0.0,,,,,1.0,61.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,K Ramharack,3,10,1.0,0.0,,,,,1.0,62.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,K Ramharack,4,10,0.0,0.0,,,,,0.0,62.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,K Ramharack,5,10,2.0,0.0,,,,,2.0,64.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,K Ramharack,6,10,0.0,0.0,,,,,0.0,64.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,SC Selman,1,11,1.0,0.0,,,,,1.0,65.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,SC Selman,2,11,1.0,1.0,,,,1.0,2.0,67.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,SC Selman,3,11,0.0,0.0,,,,,0.0,67.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,SC Selman,4,11,0.0,0.0,,,,,0.0,67.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,SC Selman,5,11,2.0,0.0,,,,,2.0,69.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,SC Selman,6,11,0.0,0.0,,,,,0.0,69.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,SC Selman,7,11,1.0,0.0,,,,,1.0,70.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,SS Connell,1,12,1.0,0.0,,,,,1.0,71.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,SS Connell,2,12,0.0,0.0,,,,,0.0,71.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,SS Connell,3,12,1.0,0.0,,,,,1.0,72.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,SS Connell,4,12,4.0,0.0,,,,,4.0,76.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,SS Connell,5,12,1.0,0.0,,,,,1.0,77.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,SS Connell,6,12,2.0,0.0,,,,,2.0,79.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,SC Selman,1,13,1.0,0.0,,,,,1.0,80.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,SC Selman,2,13,0.0,0.0,,,,,0.0,80.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,SC Selman,3,13,0.0,0.0,,,,,0.0,80.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,SC Selman,4,13,2.0,0.0,,,,,2.0,82.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,SC Selman,5,13,1.0,0.0,,,,,1.0,83.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,SC Selman,6,13,1.0,0.0,,,,,1.0,84.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,ASS Fletcher,1,14,1.0,0.0,,,,,1.0,85.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,ASS Fletcher,2,14,2.0,0.0,,,,,2.0,87.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,ASS Fletcher,3,14,0.0,0.0,,,,,0.0,87.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,ASS Fletcher,4,14,0.0,0.0,,,,,0.0,87.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,ASS Fletcher,5,14,4.0,0.0,,,,,4.0,91.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,ASS Fletcher,6,14,1.0,0.0,,,,,1.0,92.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,HK Matthews,1,15,2.0,0.0,,,,,2.0,94.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,HK Matthews,2,15,0.0,0.0,,,,,0.0,94.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,HK Matthews,3,15,1.0,0.0,,,,,1.0,95.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,HK Matthews,4,15,2.0,0.0,,,,,2.0,97.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,HK Matthews,5,15,1.0,0.0,,,,,1.0,98.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,HK Matthews,6,15,0.0,0.0,,,,,0.0,98.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,CA Henry,1,16,4.0,0.0,,,,,4.0,102.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,CA Henry,2,16,0.0,0.0,,,,,0.0,102.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,CA Henry,3,16,1.0,0.0,,,,,1.0,103.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,CA Henry,4,16,0.0,0.0,,,,,0.0,103.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,CA Henry,5,16,1.0,0.0,,,,,1.0,104.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,CA Henry,6,16,1.0,0.0,,,,,1.0,105.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,S Gajnabi,1,17,4.0,0.0,,,,,4.0,109.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,S Gajnabi,2,17,0.0,0.0,,,,,0.0,109.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,S Gajnabi,3,17,4.0,0.0,,,,,4.0,113.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,S Gajnabi,4,17,0.0,0.0,,,,,0.0,113.0,3,,,,,,,,West Indies,N Perera,RM Ghosh,struck down,,
2023-02-15,2022/23,23b9,India,RM Ghosh,H Kaur,S Gajnabi,5,17,1.0,0.0,,,,,1.0,114.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,S Gajnabi,6,17,1.0,0.0,,,,,1.0,115.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,CA Henry,1,18,0.0,0.0,,,,,0.0,115.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,CA Henry,2,18,0.0,0.0,,,,,0.0,115.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,CA Henry,3,18,0.0,0.0,,,,,0.0,115.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,CA Henry,4,18,0.0,0.0,,,,,0.0,115.0,3,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,H Kaur,RM Ghosh,CA Henry,5,18,0.0,0.0,,,,,0.0,115.0,4,H Kaur,caught,SA Campbelle,,,,,,,,,,
2023-02-15,2022/23,23b9,India,DP Vaidya,RM Ghosh,CA Henry,6,18,0.0,0.0,,,,,0.0,115.0,4,,,,,,,,,,,,,
2023-02-15,2022/23,23b9,India,RM Ghosh,DP Vaidya,SS Connell,1,19,4.0,0.0,,,,,4.0,119.0,4,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,AC Jayangani,A Gardner,1,1,0.0,0.0,,,,,0.0,0.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,AC Jayangani,A Gardner,2,1,2.0,0.0,,,,,2.0,2.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,AC Jayangani,A Gardner,3,1,0.0,0.0,,,,,0.0,2.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,AC Jayangani,A Gardner,4,1,4.0,0.0,,,,,4.0,6.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,AC Jayangani,A Gardner,5,1,0.0,0.0,,,,,0.0,6.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,AC Jayangani,A Gardner,6,1,0.0,0.0,,,,,0.0,6.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,AC Jayangani,H Madavi,D Brown,1,2,0.0,0.0,,,,,0.0,6.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,AC Jayangani,H Madavi,D Brown,2,2,0.0,0.0,,,,,0.0,6.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,AC Jayangani,H Madavi,D Brown,3,2,4.0,0.0,,,,,4.0,10.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,AC Jayangani,H Madavi,D Brown,4,2,0.0,0.0,,,,,0.0,10.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,AC Jayangani,H Madavi,D Brown,5,2,4.0,0.0,,,,,4.0,14.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,AC Jayangani,H Madavi,D Brown,6,2,0.0,0.0,,,,,0.0,14.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,AC Jayangani,ML Schutt,1,3,2.0,0.0,,,,,2.0,16.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,AC Jayangani,ML Schutt,2,3,2.0,0.0,,,,,2.0,18.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,AC Jayangani,ML Schutt,3,3,1.0,0.0,,,,,1.0,19.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,AC Jayangani,H Madavi,ML Schutt,4,3,0.0,0.0,,,,,0.0,19.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,AC Jayangani,H Madavi,ML Schutt,5,3,0.0,0.0,,,,,0.0,19.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,AC Jayangani,H Madavi,ML Schutt,6,3,0.0,1.0,,1.0,,,1.0,20.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,AC Jayangani,H Madavi,ML Schutt,7,3,1.0,0.0,,,,,1.0,21.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,AC Jayangani,H Madavi,A Gardner,1,4,1.0,0.0,,,,,1.0,22.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,AC Jayangani,A Gardner,2,4,1.0,0.0,,,,,1.0,23.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,AC Jayangani,H Madavi,A Gardner,3,4,0.0,0.0,,,,,0.0,23.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,AC Jayangani,H Madavi,A Gardner,4,4,0.0,0.0,,,,,0.0,23.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,AC Jayangani,H Madavi,A Gardner,5,4,6.0,0.0,,,,,6.0,29.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,AC Jayangani,H Madavi,A Gardner,6,4,0.0,0.0,,,,,0.0,29.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,AC Jayangani,EA Perry,1,5,0.0,0.0,,,,,0.0,29.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,AC Jayangani,EA Perry,2,5,0.0,0.0,,,,,0.0,29.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,AC Jayangani,EA Perry,3,5,1.0,0.0,,,,,1.0,30.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,AC Jayangani,H Madavi,EA Perry,4,5,0.0,0.0,,,,,0.0,30.0,0,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,AC Jayangani,H Madavi,EA Perry,5,5,0.0,0.0,,,,,0.0,30.0,1,AC Jayangani,caught,GM Harris,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,H Madavi,EA Perry,6,5,1.0,0.0,,,,,1.0,31.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,H Madavi,ML Schutt,1,6,0.0,0.0,,,,,0.0,31.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,H Madavi,ML Schutt,2,6,1.0,0.0,,,,,1.0,32.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,ML Schutt,3,6,0.0,0.0,,,,,0.0,32.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,ML Schutt,4,6,4.0,0.0,,,,,4.0,36.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,ML Schutt,5,6,1.0,0.0,,,,,1.0,37.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,H Madavi,ML Schutt,6,6,1.0,0.0,,,,,1.0,38.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,H Madavi,EA Perry,1,7,1.0,0.0,,,,,1.0,39.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,EA Perry,2,7,4.0,0.0,,,,,4.0,43.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,EA Perry,3,7,0.0,0.0,,,,,0.0,43.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,EA Perry,4,7,1.0,0.0,,,,,1.0,44.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,H Madavi,EA Perry,5,7,0.0,1.0,,1.0,,,1.0,45.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,H Madavi,EA Perry,6,7,4.0,0.0,,,,,4.0,49.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,H Madavi,EA Perry,7,7,1.0,0.0,,,,,1.0,50.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,H Madavi,G Wareham,1,8,1.0,0.0,,,,,1.0,51.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,G Wareham,2,8,1.0,0.0,,,,,1.0,52.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,H Madavi,G Wareham,3,8,0.0,0.0,,,,,0.0,52.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,H Madavi,G Wareham,4,8,0.0,0.0,,,,,0.0,52.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,H Madavi,G Wareham,5,8,0.0,0.0,,,,,0.0,52.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,H Madavi,G Wareham,6,8,0.0,0.0,,,,,0.0,52.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,GM Harris,1,9,0.0,0.0,,,,,0.0,52.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,GM Harris,2,9,0.0,0.0,,,,,0.0,52.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,GM Harris,3,9,0.0,0.0,,,,,0.0,52.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,GM Harris,4,9,1.0,0.0,,,,,1.0,53.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,H Madavi,GM Harris,5,9,1.0,0.0,,,,,1.0,54.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,GM Harris,6,9,1.0,0.0,,,,,1.0,55.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,A King,1,10,0.0,0.0,,,,,0.0,55.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,A King,2,10,0.0,0.0,,,,,0.0,55.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,A King,3,10,1.0,0.0,,,,,1.0,56.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,H Madavi,A King,4,10,0.0,0.0,,,,,0.0,56.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,H Madavi,A King,5,10,0.0,0.0,,,,,0.0,56.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,H Madavi,A King,6,10,0.0,0.0,,,,,0.0,56.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,GM Harris,1,11,1.0,0.0,,,,,1.0,57.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,H Madavi,GM Harris,2,11,0.0,0.0,,,,,0.0,57.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,H Madavi,GM Harris,3,11,1.0,0.0,,,,,1.0,58.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,GM Harris,4,11,0.0,0.0,,,,,0.0,58.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,GM Harris,5,11,1.0,0.0,,,,,1.0,59.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,H Madavi,GM Harris,6,11,0.0,0.0,,,,,0.0,59.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,A King,1,12,1.0,0.0,,,,,1.0,60.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,H Madavi,A King,2,12,0.0,2.0,2.0,,,,2.0,62.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,H Madavi,A King,3,12,1.0,0.0,,,,,1.0,63.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,A King,4,12,0.0,0.0,,,,,0.0,63.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,A King,5,12,1.0,0.0,,,,,1.0,64.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,H Madavi,A King,6,12,0.0,0.0,,,,,0.0,64.0,1,,,,,,,,Sri Lanka,AY Harris,RMVD Gunaratne,upheld,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,G Wareham,1,13,1.0,0.0,,,,,1.0,65.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,H Madavi,G Wareham,2,13,1.0,0.0,,,,,1.0,66.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,G Wareham,3,13,0.0,0.0,,,,,0.0,66.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,G Wareham,4,13,2.0,0.0,,,,,2.0,68.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,G Wareham,5,13,0.0,0.0,,,,,0.0,68.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,G Wareham,6,13,0.0,0.0,,,,,0.0,68.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,H Madavi,GM Harris,1,14,1.0,0.0,,,,,1.0,69.0,1,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,H Madavi,RMVD Gunaratne,GM Harris,2,14,0.0,0.0,,,,,0.0,69.0,2,H Madavi,stumped,AJ Healy,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,OU Ranasinghe,RMVD Gunaratne,GM Harris,3,14,0.0,0.0,,,,,0.0,69.0,2,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,OU Ranasinghe,RMVD Gunaratne,GM Harris,4,14,0.0,0.0,,,,,0.0,69.0,2,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,OU Ranasinghe,RMVD Gunaratne,GM Harris,5,14,0.0,0.0,,,,,0.0,69.0,2,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,OU Ranasinghe,RMVD Gunaratne,GM Harris,6,14,0.0,0.0,,,,,0.0,69.0,3,OU Ranasinghe,caught,TM McGrath,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,MAA Sanjeewani,G Wareham,1,15,1.0,0.0,,,,,1.0,70.0,3,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,MAA Sanjeewani,RMVD Gunaratne,G Wareham,2,15,0.0,0.0,,,,,0.0,70.0,3,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,MAA Sanjeewani,RMVD Gunaratne,G Wareham,3,15,0.0,0.0,,,,,0.0,70.0,3,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,MAA Sanjeewani,RMVD Gunaratne,G Wareham,4,15,1.0,0.0,,,,,1.0,71.0,3,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,RMVD Gunaratne,MAA Sanjeewani,G Wareham,5,15,1.0,0.0,,,,,1.0,72.0,3,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,MAA Sanjeewani,RMVD Gunaratne,G Wareham,6,15,0.0,1.0,,1.0,,,1.0,73.0,3,,,,,,,,,,,,,
2023-02-16,2022/23,23a11,Sri Lanka,MAA Sanjeewani,RMVD Gunaratne,G Wareham,7,15,0.0,0.0,,,,,0.0,73.0,3,,,,,,,,,,,,,
